week_start,temperature01,temperature02,temperature03,temperature04,temperature05,temperature06,temperature07,temperature08,temperature09,temperature10,temperature11,temperature12,temperature13,temperature14,temperature15,temperature16,temperature17,temperature18,temperature19,temperature20,temperature21,temperature22,temperature23,temperature24,_n,array_mean,array_max,array_p90
2017-08-07 00:00:00+00:00,4.3333054,,4.9637885,2.9204857,3.0420659,10.441907,5.7365685,3.845136,2.6769507,2.8898122,3.06917,5.3944364,4.078323,3.4972522,3.0028484,3.682891,3.4289148,2.8371017,2.6886075,2.5666757,2.9604683,2.4978218,2.540646,2.712921,120487,3.7307868,10.441907,5.3083067
2017-08-14 00:00:00+00:00,4.245004,2.6829493,7.450246,3.2194397,3.8277357,2.8943367,3.5525396,3.4846075,2.8677592,2.9305995,3.0804439,3.758767,2.7980945,3.3941972,2.91821,2.9452233,3.1101482,2.9385123,2.6850839,2.6766067,2.837035,2.639931,2.5068412,2.6150367,51647,3.2524729,7.450246,3.807045
2017-08-21 00:00:00+00:00,4.3634667,2.7740602,6.467895,2.9353194,4.163751,2.9274032,3.9384031,3.833905,2.8996909,3.0054653,2.8484275,3.316297,2.8461876,3.5380883,2.9026833,2.8367934,2.8244283,2.7615452,2.6985772,2.667259,2.8776474,2.5923007,2.5133398,2.591164,60408,3.213504,6.467895,4.0961466
2017-08-28 00:00:00+00:00,4.344849,2.7271707,7.121936,3.1360602,4.066847,2.9502,3.7961621,3.7685559,2.9561253,3.0040708,2.9551613,3.6113608,2.8927212,3.576699,2.9832542,3.0033073,2.978557,2.824698,2.7023795,2.6825883,2.946553,2.6251245,2.5161579,2.6656234,60480,3.2848403,7.121936,3.9856415
2017-09-04 00:00:00+00:00,4.199085,2.713072,7.7050614,3.3126647,3.9031448,2.987147,3.6875608,3.572503,2.9432874,2.9841802,3.1805577,4.0946865,2.987403,3.5917606,3.0684404,3.053069,3.2274215,2.987296,2.744114,2.7063506,2.9153588,2.7053223,2.5352898,2.650506,60480,3.3523035,7.7050614,4.037224
2017-09-11 00:00:00+00:00,4.4455047,2.7308357,6.9146814,3.026794,4.1643333,3.0189342,4.02836,4.0190673,2.9929152,2.9668627,2.9400315,3.7365255,2.9197786,3.741575,2.9602814,2.946278,2.9277103,2.7893696,2.693911,2.6951487,3.0122542,2.6264658,2.5198054,2.6040862,60445,3.3092296,6.9146814,4.1235414
2017-09-18 00:00:00+00:00,4.229131,2.7181938,7.4870443,3.3051777,3.856916,2.9510434,3.6915603,3.6413333,2.923904,2.95905,3.2099812,4.2010922,2.9749377,3.7808015,3.0470757,3.1092727,3.177779,2.9853604,2.768576,2.7075849,2.9461212,2.717217,2.533173,2.638256,60481,3.3566911,7.4870443,4.0978394
2017-09-25 00:00:00+00:00,4.4701486,2.7432034,7.022479,3.1814592,4.1371975,2.9954612,3.93956,3.9594514,3.0045917,2.9878485,3.0241265,4.0250616,3.027284,3.921168,3.0170465,3.198751,3.0642774,2.8762994,2.7416368,2.7425756,3.088413,2.6749544,2.5421891,2.6560457,60480,3.3767178,7.022479,4.1035566
2017-10-02 00:00:00+00:00,4.4594564,2.778396,7.2355647,3.2056732,4.024129,3.031883,4.03295,3.8912811,3.0124807,2.9788742,3.1138105,4.2082715,3.0936527,3.8228464,2.9798636,3.1878793,3.1268368,2.9098816,2.7286959,2.730196,3.0148263,2.6796842,2.5437007,2.6378922,60480,3.3928635,7.2355647,4.155675
2017-10-09 00:00:00+00:00,4.2050295,2.7005172,8.084086,3.4321852,3.687944,3.0005474,3.5299773,3.4963646,2.9346344,2.9415948,3.2973313,4.5729456,3.0495093,3.8704448,3.0584135,3.3637235,3.3685763,3.0160074,2.7361333,2.7106705,2.9728703,2.7119997,2.518161,2.6547046,60480,3.4130986,8.084086,4.1046543
2017-10-16 00:00:00+00:00,4.416428,2.7264335,7.2199383,3.2131908,3.8851864,3.081891,3.8658485,3.828047,3.0011919,2.9558344,3.1413097,4.1052117,2.959029,4.0135565,3.0630002,3.190213,3.1235194,2.9009259,2.7266803,2.701648,3.035074,2.6703477,2.517265,2.6280706,60480,3.3737433,7.2199383,4.077715
2017-10-23 00:00:00+00:00,4.144807,2.701235,7.8836064,3.356139,3.686711,3.0741558,3.5882437,3.5056243,2.947186,2.9534194,3.2770712,4.426863,2.9235616,3.9910874,3.143122,3.265743,3.3020632,3.0271304,2.752454,2.6925921,2.9898982,2.7310843,2.518671,2.6451159,60480,3.396983,7.8836064,4.098691
2017-10-30 00:00:00+00:00,4.2045345,2.7234156,7.755996,3.35555,3.77328,3.0955958,3.727447,3.6434565,3.0125847,2.9667728,3.2434607,4.3787675,2.960342,3.9414468,3.1201046,3.3431134,3.2805943,3.0014389,2.7634177,2.7344284,3.0235264,2.7410388,2.5459952,2.66429,60480,3.4166915,7.755996,4.1256084
2017-11-06 00:00:00+00:00,3.5773146,2.7092776,9.758105,3.6912565,3.3168092,2.9613602,3.1216607,3.0139647,2.8175273,2.9233756,3.6569896,5.155049,3.0274513,3.691485,3.1304178,3.4370465,3.6003366,3.242812,2.7786486,2.673269,2.8454084,2.7958171,2.534006,2.640986,60480,3.4625156,9.758105,3.6914165
2017-11-13 00:00:00+00:00,4.0963655,2.7178688,8.101396,3.2577195,3.71135,3.0259953,3.6892562,3.602732,2.9430072,2.9714265,3.234594,4.3743196,2.8883862,3.9309323,3.0480647,3.162098,3.1685903,2.961318,2.7345395,2.6653137,2.964517,2.6793618,2.5025089,2.6097226,51416,3.3767242,8.101396,4.0467353
2017-11-20 00:00:00+00:00,3.8117034,2.7301145,8.867823,3.4476995,3.5602996,3.0004847,3.428755,3.3632503,2.8984993,2.9871373,3.452105,4.437162,2.998168,3.8382292,3.0250201,3.2277966,3.3669906,3.1007948,2.7072816,2.6719737,2.8745174,2.7391934,2.5122292,2.5967212,60480,3.4018314,8.867823,3.8302715
2017-11-27 00:00:00+00:00,3.805777,2.6816034,8.875624,3.446671,3.485919,2.890455,3.2271924,3.2096248,2.8125343,2.9988818,3.479445,4.4527364,2.9478498,3.8635306,3.0349426,3.236188,3.3813028,3.11199,2.6686494,2.6583333,2.8739047,2.7435613,2.4954934,2.6210747,60405,3.375137,8.875624,3.8462045
2017-12-04 00:00:00+00:00,3.9063756,2.694618,8.0374775,3.3354592,3.5198998,2.9716182,3.4893744,3.384696,2.859454,2.921962,3.2491503,4.073796,2.8924186,3.7903576,2.9362645,3.2822037,3.177981,2.9379914,2.6166053,2.6492667,2.8971643,2.638924,2.4899457,2.5978408,51840,3.3062851,8.0374775,3.87157
2017-12-11 00:00:00+00:00,3.9981904,2.6657698,7.8344665,3.268433,3.6128252,2.9437332,3.4334087,3.4206915,2.8465705,3.0077875,3.313475,4.050665,2.7617278,3.8736417,2.980575,3.1563466,3.1717176,3.0005581,2.6540027,2.649199,2.9220805,2.6446562,2.4915056,2.5722418,60467,3.3030941,7.8344665,3.960826
2017-12-18 00:00:00+00:00,4.0926833,2.6276047,8.229631,3.2952669,3.7177274,2.936514,3.418113,3.4984848,2.860522,3.0083458,3.3007524,4.135848,2.7760932,3.899947,3.06224,3.279516,3.2580845,3.0363052,2.6483562,2.6524606,3.0580685,2.6397376,2.4732623,2.5935378,60480,3.354129,8.229631,4.0348625
2017-12-25 00:00:00+00:00,4.335101,2.6336477,7.5375705,3.1699715,3.92512,3.0124862,3.7342038,3.7797294,2.944488,2.96993,3.0783703,3.8681486,2.7635694,3.931492,3.0388422,3.276636,3.1236281,2.8912327,2.643085,2.6697426,3.1382146,2.614014,2.4619946,2.6037526,60480,3.3393736,7.5375705,3.9295805
2018-01-01 00:00:00+00:00,3.9521077,2.6612217,8.8929205,3.5058374,3.7439125,2.9011626,3.2973876,3.284703,2.787664,2.9819763,3.4986196,4.472718,2.8831048,3.8845227,3.094448,3.4672096,3.517163,3.1832929,2.7746663,2.635112,3.0258977,2.7292736,2.4772642,2.585884,60480,3.4265862,8.8929205,3.931832
2018-01-08 00:00:00+00:00,4.3231497,2.551998,7.41481,3.0036294,4.1359415,2.9537392,3.7943041,3.8223426,2.9016547,2.9872742,3.0716066,3.7085543,2.6633883,3.9308312,2.9693708,3.0331364,3.0985885,2.8745573,2.6881588,2.6308224,3.1781042,2.580705,2.4313989,2.5120814,60480,3.3025062,7.41481,4.0744085
2018-01-15 00:00:00+00:00,4.1592407,2.5709224,8.060491,3.2467442,3.909964,2.9376469,3.6796567,3.4977345,2.8391824,3.025539,3.2229233,3.9867196,2.790938,3.7913256,2.9601068,3.3249178,3.2590802,2.9280252,2.6586103,2.5768867,3.0246022,2.590497,2.401955,2.5179682,54148,3.3317366,8.060491,3.963693
2018-01-22 00:00:00+00:00,4.1423197,2.6067975,7.879649,3.2572293,3.9525938,3.016138,3.7416813,3.5230563,2.9044762,3.064155,3.250926,3.9119885,2.8440325,3.8564978,2.9770129,3.2735085,3.2697139,2.9477017,2.7260835,2.6084623,2.96429,2.6258416,2.4321873,2.522939,60480,3.3458035,7.879649,3.9404123
2018-01-29 00:00:00+00:00,4.1097307,2.593656,6.951329,3.1759915,3.8953445,2.9444237,3.9824514,3.5558577,2.8326764,3.0214956,3.158853,3.7196708,2.8042994,3.7975266,2.94055,3.1194293,3.1129534,2.8203747,2.6785378,2.5673046,2.8657167,2.5925486,2.4184813,2.4903429,60480,3.2562313,6.951329,3.9563193
2018-02-05 00:00:00+00:00,4.415501,2.5463006,2.9825668,2.9993792,3.5909274,2.8512406,6.9910407,5.1596656,2.8133302,3.122216,2.9332185,3.032759,2.5823455,4.1089516,3.0457823,2.6706967,2.8147776,2.7599149,2.8692997,2.597937,2.8375442,2.6327498,2.4869285,2.5502534,60480,3.224805,6.9910407,4.3235364
2018-02-12 00:00:00+00:00,4.3256273,2.5998425,3.2080266,3.197785,3.6956115,2.7716925,6.021145,5.267333,2.7132072,3.2098773,3.1343925,3.2807932,2.6520414,4.31464,3.1588871,2.7347534,2.9430792,2.8902893,2.9927964,2.5600286,2.8158844,2.7207105,2.489542,2.5754044,60480,3.2613914,6.021145,4.322331
2018-02-19 00:00:00+00:00,4.2806525,2.5654807,2.9889286,2.8640344,3.5931678,2.8561006,6.6116443,4.973727,2.7260394,3.0465157,2.815067,2.9701753,2.602117,3.7427552,2.894872,2.6624534,2.7321472,2.66977,2.8088007,2.563985,2.7640407,2.5915027,2.4632356,2.518066,59433,3.13772,6.6116443,4.119283
2018-02-26 00:00:00+00:00,4.4861183,2.6210802,3.1421297,3.0380654,3.5426729,2.8318322,6.8387203,5.412226,2.6994,3.1223052,2.939213,3.1542916,2.6845117,3.9906895,2.9838908,2.7672637,2.8662188,2.7648492,2.8881502,2.5832481,2.862964,2.6635437,2.5139444,2.5993912,60480,3.2498634,6.8387203,4.3374896
2018-03-05 00:00:00+00:00,4.485621,2.5889587,3.0300426,3.0035052,3.5930738,2.8651156,6.7181315,5.3686824,2.710378,3.1407037,2.9353757,3.0977457,2.626403,3.9882927,3.0201628,2.6906915,2.8578086,2.7703965,2.9374228,2.600615,2.852,2.67969,2.5207098,2.5758154,50421,3.2357228,6.7181315,4.3364224
2018-03-12 00:00:00+00:00,4.5965595,2.5828028,2.9944553,2.8985772,3.7039757,2.8929498,6.7749143,4.826233,2.7458763,3.1846871,2.8846297,3.0014966,2.5961227,3.9191933,2.9180691,2.6311016,2.7949429,2.7515454,2.879967,2.6143503,2.785777,2.658153,2.510212,2.5373435,54553,3.1951637,6.7749143,4.3933496
2018-03-19 00:00:00+00:00,4.431661,2.6298037,3.2082016,2.9787016,3.5328848,2.837839,6.8017282,5.419887,2.779359,3.2027223,2.954643,3.1711934,2.6655164,4.002331,3.0266008,2.7284396,2.9105294,2.7890544,2.925413,2.6219783,2.8350918,2.6873217,2.533889,2.6073754,60480,3.261757,6.8017282,4.302862
2018-03-26 00:00:00+00:00,4.458587,2.5764132,3.1057293,2.9676323,3.544007,2.807773,6.9307313,5.4974794,2.7515879,3.2480185,2.975691,3.102604,2.608357,3.9391308,2.9977634,2.6723096,2.8708987,2.774724,2.9042134,2.5771124,2.7864962,2.6647704,2.4884355,2.5650442,60480,3.2423127,6.9307313,4.30275
2018-04-02 00:00:00+00:00,4.40447,2.545326,3.0335486,2.8533516,3.4207225,2.7839453,6.4295583,4.6521263,2.6909387,3.1281185,2.856949,2.985545,2.5620947,3.7235405,2.8372545,2.5690422,2.7302198,2.6963577,2.801198,2.5246105,2.691827,2.584385,2.4518592,2.4967158,60480,3.1022377,6.4295583,4.200191
2018-04-09 00:00:00+00:00,4.281501,2.5441806,2.988094,2.758983,3.2567592,2.7554517,6.5872674,4.531187,2.6300952,2.9793537,2.7282963,2.8736775,2.5731578,3.4562976,2.7637181,2.5718613,2.6883817,2.614141,2.7105417,2.483612,2.6859663,2.5319786,2.4294116,2.49353,60480,3.038227,6.5872674,4.03394
2018-04-16 00:00:00+00:00,4.211286,2.6394837,3.308838,3.0913143,3.471872,2.7478004,6.3643303,4.721061,2.6828709,3.2317195,3.0750444,3.2712758,2.668451,3.9255495,2.9837704,2.6906922,2.9309452,2.875001,2.922689,2.5628989,2.7516325,2.6926632,2.5051684,2.587769,60476,3.2047555,6.3643303,4.125565
2018-04-23 00:00:00+00:00,4.5438876,2.614573,3.169767,3.078243,3.5838861,2.7395127,6.5698667,5.2174587,2.710011,3.4061365,3.0825942,3.2516768,2.6468337,4.1035814,3.077598,2.6877973,2.9784565,2.902978,2.9399242,2.574549,2.8424683,2.7081347,2.5100284,2.6056242,60475,3.2727327,6.5698667,4.4117956
2018-04-30 00:00:00+00:00,4.4386272,2.6171122,3.1138587,3.0766902,3.3947053,2.7815866,6.4995713,4.7342772,2.7088432,3.1147594,2.9523232,3.1127758,2.6377873,3.8688722,2.9476147,2.6561832,2.8369067,2.812328,2.8455086,2.5669909,2.8077674,2.652195,2.5106606,2.5762582,60480,3.1776752,6.4995713,4.2677007
2018-05-07 00:00:00+00:00,4.5628233,2.6588802,3.3542414,3.4236002,3.4303105,2.7377653,5.709237,5.507962,2.6901608,3.2410445,3.139483,3.442488,2.6981425,4.3006735,3.1690414,2.765525,3.0807128,2.9637113,2.9809813,2.5736444,2.951984,2.7422004,2.5392694,2.6891942,60480,3.3063781,5.709237,4.4841785
2018-05-14 00:00:00+00:00,4.450284,2.6422343,3.2793794,3.156996,3.3460007,2.7633348,5.674932,4.9045467,2.7026987,3.0865252,2.961597,3.1626754,2.6622036,3.9555902,2.9851897,2.6844563,2.8799133,2.837945,2.851178,2.5602362,2.8616745,2.6662679,2.5133643,2.61233,60468,3.1750648,5.674932,4.301876
2018-05-21 00:00:00+00:00,4.667016,2.6191337,3.0946379,3.1423368,3.4807959,2.8071911,6.141086,5.3206325,2.781723,3.2405536,3.0289278,3.1630824,2.6380606,4.081909,3.086364,2.6776674,2.9229047,2.9065123,2.9541602,2.6062236,2.9527004,2.7159,2.5495448,2.6187887,60480,3.2582438,6.141086,4.491484
2018-05-28 00:00:00+00:00,4.398778,2.6539934,3.249163,3.2205215,3.4289935,2.7685204,5.450658,4.96878,2.7329001,3.151372,3.0437047,3.2125044,2.673265,4.0107746,3.0543714,2.7033513,2.9255922,2.9001176,2.9147832,2.5913706,2.8554165,2.7079294,2.5366824,2.6232142,60480,3.1990318,5.450658,4.282377
2018-06-04 00:00:00+00:00,4.559996,2.6154034,3.1653097,3.2157679,3.508535,2.7623756,6.1158223,5.458337,2.7500985,3.1486394,3.0663931,3.134856,2.6405828,4.048945,3.070184,2.6734943,2.9107468,2.8969152,2.9031446,2.5875094,2.9228551,2.683771,2.5208685,2.6080003,60480,3.2486897,6.1158223,4.4066806
2018-06-11 00:00:00+00:00,4.2474337,2.644463,3.2143855,3.1829817,3.4096737,2.7523506,5.367326,4.643521,2.6952937,3.0330365,2.99659,3.1329925,2.6564837,3.839147,2.9858572,2.6646583,2.8722644,2.8507156,2.8558083,2.564534,2.8037016,2.665262,2.503507,2.5898087,60470,3.132158,5.367326,4.1249475
2018-06-18 00:00:00+00:00,4.56573,2.6448972,3.186522,3.179278,3.5325637,2.7926512,5.845209,5.368272,2.761942,3.1137943,2.9858289,3.125324,2.6771712,3.8149896,3.0419211,2.7066154,2.8887768,2.858903,2.9341283,2.6372347,2.9702406,2.6893885,2.565907,2.634214,60480,3.2300627,5.845209,4.340508
2018-06-25 00:00:00+00:00,4.4718776,2.6286404,3.2664216,3.3241053,3.4328263,2.7405345,5.2476897,5.067249,2.7293508,3.1861224,3.1349406,3.2464542,2.6435106,4.0461936,3.135532,2.669637,2.968394,2.973731,3.035042,2.617876,2.8975165,2.7327585,2.5410354,2.6125536,60480,3.2229164,5.2476897,4.3441725
2018-07-02 00:00:00+00:00,3.8630404,2.6138587,2.7849095,2.9627802,4.2655625,3.1718194,10.583677,5.218913,2.9817429,3.4703217,2.9249768,2.8585625,2.6679566,3.5386546,3.0906806,2.715248,2.8260853,2.8522756,3.073067,2.705386,3.2797642,2.6741393,2.550078,2.6085927,50733,3.4284203,10.583677,4.144806
2018-07-09 00:00:00+00:00,3.6326396,2.6589868,2.693765,2.8127623,4.405745,3.2194033,12.736992,4.539437,3.0169885,3.544824,2.8100312,2.7468262,2.6958375,3.3320565,2.9985197,2.673847,2.740069,2.75949,3.0826015,2.778065,3.2211835,2.6476254,2.5846047,2.5702724,60480,3.454274,12.736992,4.1738133
2018-07-16 00:00:00+00:00,3.3500817,2.6408863,2.6886754,2.806335,4.3109856,3.411895,12.171072,4.5745544,3.1259127,3.5238194,2.8030257,2.7430146,2.688715,3.3526976,2.9997466,2.6814656,2.7361536,2.7532103,3.0745976,2.7831838,3.246366,2.6382017,2.589179,2.5889864,60404,3.4284484,12.171072,4.074836
2018-07-23 00:00:00+00:00,3.722523,2.6607127,2.7291145,2.8732347,4.471484,3.2574906,11.796864,4.519162,3.0357373,3.7596827,2.8809772,2.7998228,2.7102215,3.4834595,3.1423473,2.7077072,2.812941,2.8174436,3.2672276,2.834676,3.2907972,2.688615,2.619587,2.6082032,60480,3.4787514,11.796864,4.2579436
2018-07-30 00:00:00+00:00,3.867219,2.6077607,2.6753583,2.8525593,4.58091,3.2636433,12.061659,4.726111,3.0353734,3.7987611,2.8811524,2.7438908,2.650098,3.5357983,3.216996,2.67155,2.7950122,2.829654,3.3441372,2.8200138,3.4112587,2.6813161,2.5836377,2.583338,60480,3.5090504,12.061659,4.3668027
2018-08-06 00:00:00+00:00,3.6816807,2.627711,2.6779046,2.8178475,4.4303784,3.2410338,11.0385065,4.44834,3.0101585,3.7726114,2.841546,2.7317283,2.6671917,3.5040565,3.1187277,2.6670377,2.7508857,2.7842827,3.3165913,2.8228953,3.3050892,2.6693306,2.5646546,2.5660343,53492,3.4190094,11.0385065,4.2330484
2018-08-13 00:00:00+00:00,3.7449155,2.6518474,2.6681345,2.7347436,3.9410856,3.4685767,9.504806,4.4208097,3.0414445,3.2867389,2.729949,2.70623,2.7050016,3.4435241,2.942754,2.66749,2.681437,2.6802745,2.9502187,2.7084293,3.2007842,2.5906823,2.5229573,2.5443494,60480,3.2723827,9.504806,3.8822346
2018-08-20 00:00:00+00:00,3.8642533,2.6720207,2.7203224,2.844525,4.2643666,3.3693545,10.780648,4.5586815,3.0699098,3.7724037,2.8661463,2.7858124,2.7284622,3.6019247,3.183452,2.7276897,2.8051445,2.8156683,3.2786684,2.8400743,3.413445,2.6948516,2.607877,2.6097176,41930,3.453143,10.780648,4.1443324
2018-08-27 00:00:00+00:00,3.77495,2.6809385,2.7051258,2.7557676,4.012357,3.5234976,9.656215,4.5076284,3.0960207,3.4589648,2.7627342,2.7640603,2.7301054,3.4520032,3.0357192,2.728424,2.7330155,2.721558,3.0221167,2.776664,3.400337,2.636337,2.5806274,2.5936968,40771,3.3378694,9.656215,3.9411352
2018-09-03 00:00:00+00:00,3.9099295,2.6774392,2.7265782,2.812485,4.156339,3.5760741,10.0728,4.653247,3.113966,3.6179273,2.82847,2.8030193,2.7461548,3.5184891,3.174261,2.7546682,2.7870626,2.7773912,3.0983334,2.8186905,3.5230985,2.6533482,2.6113484,2.61909,35179,3.4179256,10.0728,4.082416
2018-09-10 00:00:00+00:00,4.071593,2.6674778,2.7387094,2.8907022,4.575468,3.4256608,11.927291,4.6678133,3.0422118,4.4204326,2.922214,2.8147392,2.75352,3.651745,3.4957166,2.7644975,2.879278,2.873999,3.597681,2.9074135,3.6775672,2.7779503,2.6661885,2.620193,37323,3.6179192,11.927291,4.5289574
2018-09-17 00:00:00+00:00,3.9520063,2.648582,2.7222703,2.8284361,4.4503183,3.5585194,10.679351,4.667576,3.0574403,4.0041347,2.8541307,2.818057,2.7354589,3.606406,3.3767686,2.7436283,2.8264794,2.801179,3.3279314,2.8392053,3.6662169,2.690566,2.6186826,2.594241,60430,3.502816,10.679351,4.3164635
2018-09-24 00:00:00+00:00,3.93447,2.6481192,2.6772475,2.671162,3.959602,3.754402,9.224708,4.2532315,3.0857155,3.3573208,2.6643562,2.7129476,2.6865108,3.3460371,2.9800692,2.6485293,2.6422968,2.632675,2.9619384,2.7651033,3.2736459,2.5709178,2.5631542,2.540779,35162,3.2731228,9.224708,3.9520624
2018-10-01 00:00:00+00:00,4.2529507,2.706173,2.7651434,2.8532631,4.3954306,3.6650126,10.586132,4.438789,3.0958502,3.9112654,2.8621979,2.8327143,2.778887,3.550934,3.3552532,2.7676842,2.8293135,2.822925,3.4200792,2.9371724,3.6305468,2.7357795,2.69128,2.6367662,45688,3.5217311,10.586132,4.3526864
2018-10-08 00:00:00+00:00,4.2879095,2.6790516,2.7487895,2.8293107,4.2905335,3.706082,10.63023,4.405761,3.0877852,3.8619442,2.8248317,2.7997391,2.7424204,3.5571342,3.3372178,2.7149076,2.7891948,2.7891192,3.3591735,2.8901677,3.564344,2.7085667,2.6505363,2.5872657,60480,3.493417,10.63023,4.2897463
2018-10-15 00:00:00+00:00,4.2176456,2.6788309,2.7275367,2.7914722,4.3846407,3.8463264,10.19968,4.415807,3.1782117,3.7544003,2.8045912,2.7647524,2.7175982,3.5679584,3.241674,2.7219179,2.751792,2.7656538,3.2599664,2.9207463,3.566606,2.6709197,2.6685834,2.6136928,47556,3.4679585,10.19968,4.3345423
2018-10-22 00:00:00+00:00,4.1591253,2.7262254,2.7454064,2.776461,4.4647756,3.896341,9.766584,4.247204,3.21511,3.8237677,2.7826555,2.753325,2.741066,3.5579245,3.1691008,2.714997,2.7212093,2.752027,3.3064497,2.9705095,3.4959297,2.686504,2.684114,2.6124194,60480,3.448718,9.766584,4.2207804
2018-10-29 00:00:00+00:00,4.2162695,2.6440692,2.6975262,2.8055832,4.672166,3.9627118,10.182785,4.4005113,3.2224314,3.9089532,2.8174968,2.7208152,2.6693883,3.5993457,3.2179174,2.682265,2.7243183,2.7796926,3.3058875,2.9226406,3.6975052,2.6643138,2.6515982,2.5800498,60467,3.4894269,10.182785,4.3452387
2018-11-05 00:00:00+00:00,4.2020254,2.6713114,2.697719,2.7381086,4.3788085,3.9244683,9.744064,4.179322,3.1879933,3.6769884,2.7260885,2.7011912,2.6986184,3.4811199,3.0234942,2.6583388,2.6613805,2.6838043,3.1215794,2.8538764,3.3782856,2.613998,2.6256003,2.5685227,60425,3.383196,9.744064,4.1952143
2018-11-12 00:00:00+00:00,4.443686,2.6768079,2.7545018,2.90855,5.150907,3.935998,11.384564,4.8286924,3.312777,4.245563,2.918499,2.806608,2.7359412,3.7824986,3.336235,2.7747095,2.807585,2.8509066,3.4023042,3.015175,4.014002,2.7074852,2.7280064,2.6593294,60480,3.6742222,11.384564,4.7131906
2018-11-19 00:00:00+00:00,4.0364413,2.6600173,2.6724868,2.7332425,4.436723,3.9795833,9.572584,4.4654355,3.237784,3.6938658,2.7222924,2.6740704,2.6605353,3.5182853,3.024353,2.6553335,2.6436312,2.6856608,3.1441631,2.8870964,3.5435188,2.622017,2.6297712,2.5716813,60078,3.3946068,9.572584,4.3166385
2018-11-26 00:00:00+00:00,4.3000193,2.6579843,2.7089417,2.8488028,5.0402045,3.8469608,10.955525,4.40158,3.241732,4.2929163,2.8345742,2.7273173,2.6722493,3.6297026,3.274379,2.6878176,2.7357972,2.7786891,3.4910166,3.004385,3.7658103,2.7044232,2.7073724,2.6000865,60480,3.579512,10.955525,4.371112
2018-12-03 00:00:00+00:00,4.119083,2.6592672,2.6828141,2.7690408,4.7690578,3.80389,10.440513,4.363139,3.1653292,4.0046606,2.7613091,2.7036724,2.6697564,3.594381,3.1310515,2.6792836,2.6919656,2.7160497,3.308922,2.9331896,3.6244426,2.6534128,2.6435857,2.579692,60361,3.4778128,10.440513,4.289922
2018-12-10 00:00:00+00:00,4.0062823,2.622406,2.6420064,2.7482708,4.9261146,3.752139,10.8308735,4.2680354,3.2422452,4.3387394,2.7533894,2.6493454,2.603512,3.5581255,3.1992168,2.6235008,2.6682224,2.7560012,3.545034,3.047748,3.6526759,2.7019322,2.6592813,2.557334,60480,3.5146847,10.8308735,4.3175282
2018-12-17 00:00:00+00:00,4.0408163,2.6260595,2.6543505,2.7358794,4.864403,3.7268605,10.703658,4.5991526,3.1314113,3.8766346,2.7188857,2.6690352,2.623842,3.5527787,3.1032429,2.6446457,2.658083,2.6859376,3.2253673,2.8664699,3.6536245,2.6367457,2.5965004,2.5466697,60480,3.4642105,10.703658,4.4316516
2018-12-24 00:00:00+00:00,4.2094126,2.6338885,2.6863644,2.8255365,5.5406775,3.698516,11.199782,4.700768,3.0626929,4.084373,2.8241847,2.711558,2.6475189,3.7447093,3.2438998,2.6602652,2.7255461,2.7830021,3.459895,2.9084158,3.6499453,2.690279,2.6176827,2.5662568,60480,3.578132,11.199782,4.5533614
2018-12-31 00:00:00+00:00,4.221737,2.6506503,2.6858432,2.7591727,5.0126934,3.9133031,10.420319,4.77212,3.092608,3.7120261,2.7534702,2.6994395,2.6613917,3.8162825,3.0901983,2.6648674,2.6830795,2.7166348,3.1780832,2.805056,3.45835,2.6471856,2.577138,2.5644643,60480,3.4815047,10.420319,4.607005
2019-01-07 00:00:00+00:00,4.153034,2.6417766,2.6677995,2.7333024,4.692755,3.8937426,9.737004,4.2535377,3.0903854,3.5027432,2.7436883,2.6981287,2.6544447,3.5324132,2.9642248,2.6428916,2.6717691,2.6820257,3.028777,2.7620428,3.1483886,2.6044636,2.5590332,2.560586,60480,3.3591232,9.737004,4.223387
2019-01-14 00:00:00+00:00,4.0980086,2.6385581,2.636564,2.6873133,4.540325,3.9696846,10.161668,4.574362,3.0694718,3.3420558,2.684448,2.6353962,2.631508,3.484833,2.9618604,2.6023097,2.624048,2.6647868,3.0087912,2.719686,3.1316981,2.5964766,2.5381138,2.5260353,60480,3.3553333,10.161668,4.40763
2019-01-21 00:00:00+00:00,4.055611,2.630798,2.6352136,2.7046394,4.7280087,3.8781445,10.398923,4.526078,3.0362594,3.5548108,2.7105653,2.6555557,2.6333382,3.4313617,3.007557,2.6070294,2.651618,2.6902494,3.1454282,2.7369795,3.1411436,2.6191535,2.5598202,2.537677,60451,3.3864987,10.398923,4.3849382
2019-01-28 00:00:00+00:00,4.1252394,2.6469889,2.6484525,2.6843882,4.443837,3.9476938,9.669008,4.435603,3.0708613,3.336688,2.6779282,2.6516356,2.661275,3.2882967,2.8609967,2.6091566,2.6195269,2.6433659,2.958847,2.69136,2.9964542,2.580851,2.5428853,2.526922,60466,3.3049276,9.669008,4.342494
2019-02-04 00:00:00+00:00,4.234081,2.6308258,2.6574638,2.749876,4.676552,3.7603128,10.254941,4.3291345,3.0578554,3.5836303,2.7544997,2.6861773,2.6442604,3.3080077,3.000057,2.6196558,2.6816866,2.7111428,3.1348412,2.7423496,3.1019888,2.6307209,2.565672,2.5440903,60480,3.3774927,10.254941,4.300618
