ym,ts,n_frames,n_black,sharp_median,sharp_p90,sharp_max,brightness,contrast,note,path
2023-W23,20230607T121500,8,0,666.3,4804.5,5942.0,92.21,49.19,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/07/CAMHDA301-20230607T121500.mp4
2023-W23,20230610T001500,8,0,544.2,8090.1,24984.1,80.21,58.36,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/10/CAMHDA301-20230610T001500.mp4
2023-W23,20230605T001500,8,0,545.4,895.9,1047.5,91.15,50.51,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/05/CAMHDA301-20230605T001500.mp4
2023-W23,20230610T103000,8,0,269.9,517.3,757.0,106.79,35.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/10/CAMHDA301-20230610T103000.mp4
2023-W23,20230610T154500,8,0,184.9,287.2,287.6,101.35,59.97,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/10/CAMHDA301-20230610T154500.mp4
2023-W23,20230610T204500,8,0,128.9,12036.1,16300.2,100.01,49.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/10/CAMHDA301-20230610T204500.mp4
2023-W23,20230611T211500,8,0,689.3,1487.5,2322.6,90.08,53.20,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/11/CAMHDA301-20230611T211500.mp4
2023-W24,20230612T211500,8,0,386.0,916.4,981.2,91.36,50.34,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/12/CAMHDA301-20230612T211500.mp4
2023-W24,20230612T001500,8,0,758.5,12747.4,39552.6,91.71,49.67,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/12/CAMHDA301-20230612T001500.mp4
2023-W24,20230618T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/18/CAMHDA301-20230618T211500.mp4
2023-W24,20230613T211500,8,0,500.0,12129.8,37720.4,91.04,50.76,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/13/CAMHDA301-20230613T211500.mp4
2023-W24,20230614T211500,8,0,871.2,8331.6,23701.4,89.81,52.20,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/14/CAMHDA301-20230614T211500.mp4
2023-W25,20230619T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/19/CAMHDA301-20230619T001500.mp4
2023-W24,20230616T211500,8,0,356.4,728.9,900.5,83.54,50.96,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/16/CAMHDA301-20230616T211500.mp4
2023-W24,20230617T211500,8,0,380.9,1006.0,1444.2,84.01,51.44,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/17/CAMHDA301-20230617T211500.mp4
2023-W24,20230615T214600,8,0,421.9,674.5,856.8,83.85,51.27,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/15/CAMHDA301-20230615T214600.mp4
2023-W25,20230620T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/20/CAMHDA301-20230620T031500.mp4
2023-W25,20230620T081500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/20/CAMHDA301-20230620T081500.mp4
2023-W25,20230620T133000,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/20/CAMHDA301-20230620T133000.mp4
2023-W25,20230620T183000,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/20/CAMHDA301-20230620T183000.mp4
2023-W25,20230620T234500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/20/CAMHDA301-20230620T234500.mp4
2023-W25,20230623T061500,8,0,444.6,910.0,1102.2,84.45,53.33,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/23/CAMHDA301-20230623T061500.mp4
2023-W25,20230625T211500,8,0,412.1,606.9,625.2,85.21,52.84,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/25/CAMHDA301-20230625T211500.mp4
2023-W26,20230626T001500,8,0,276.0,644.4,828.0,85.75,54.50,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/26/CAMHDA301-20230626T001500.mp4
2023-W26,20230630T001500,8,0,422.0,618.8,636.7,84.61,52.96,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/30/CAMHDA301-20230630T001500.mp4
2023-W26,20230626T193000,7,1,132.5,595.7,754.4,93.26,40.05,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/06/26/CAMHDA301-20230626T193000.mp4
2023-W26,20230701T183000,8,0,71.3,100.3,117.6,108.86,26.33,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/01/CAMHDA301-20230701T183000.mp4
2023-W26,20230701T084500,8,0,653.5,690.2,695.4,79.14,59.73,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/01/CAMHDA301-20230701T084500.mp4
2023-W27,20230703T000000,8,0,225.4,347.4,406.5,101.50,53.48,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/03/CAMHDA301-20230703T000000.mp4
2023-W26,20230702T234500,8,0,144.9,323.0,338.0,104.64,54.80,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/02/CAMHDA301-20230702T234500.mp4
2023-W26,20230702T140000,8,0,216.5,264.2,309.1,93.25,43.21,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/02/CAMHDA301-20230702T140000.mp4
2023-W26,20230702T041500,8,0,203.6,300.3,337.0,107.01,35.80,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/02/CAMHDA301-20230702T041500.mp4
2023-W27,20230703T050000,8,0,263.7,363.8,382.5,98.24,62.22,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/03/CAMHDA301-20230703T050000.mp4
2023-W27,20230703T203000,8,0,616.9,843.5,909.3,97.59,59.32,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/03/CAMHDA301-20230703T203000.mp4
2023-W27,20230703T101500,8,0,191.2,199.5,215.4,117.94,48.16,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/03/CAMHDA301-20230703T101500.mp4
2023-W27,20230703T151500,8,0,307.9,471.4,606.6,96.62,59.50,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/03/CAMHDA301-20230703T151500.mp4
2023-W27,20230704T151500,8,0,882.9,1084.4,1332.1,84.56,54.34,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/04/CAMHDA301-20230704T151500.mp4
2023-W27,20230707T061500,8,0,814.8,1250.3,1564.5,83.45,55.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/07/CAMHDA301-20230707T061500.mp4
2023-W27,20230709T211500,8,0,486.8,741.1,764.3,86.49,52.45,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/09/CAMHDA301-20230709T211500.mp4
2023-W28,20230710T001500,8,0,918.8,958.1,974.7,78.32,62.45,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/10/CAMHDA301-20230710T001500.mp4
2023-W28,20230710T153000,8,0,702.6,752.1,800.1,56.42,57.19,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/10/CAMHDA301-20230710T153000.mp4
2023-W28,20230710T051500,8,0,119.6,135.0,153.7,103.57,36.30,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/10/CAMHDA301-20230710T051500.mp4
2023-W28,20230711T181500,8,0,329.3,637.9,800.8,88.78,51.02,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/11/CAMHDA301-20230711T181500.mp4
2023-W28,20230710T101500,8,0,240.0,243.4,248.0,115.82,35.23,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/10/CAMHDA301-20230710T101500.mp4
2023-W28,20230710T203000,8,0,196.7,236.5,302.5,107.16,57.68,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/10/CAMHDA301-20230710T203000.mp4
2023-W28,20230716T211500,8,0,465.0,837.1,1007.6,86.21,55.11,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/16/CAMHDA301-20230716T211500.mp4
2023-W28,20230714T061500,8,0,403.4,983.0,1372.7,84.93,54.90,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/14/CAMHDA301-20230714T061500.mp4
2023-W29,20230719T121500,8,0,436.5,671.7,773.1,86.57,53.08,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/19/CAMHDA301-20230719T121500.mp4
2023-W29,20230717T001500,8,0,519.6,716.8,965.3,84.51,54.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/17/CAMHDA301-20230717T001500.mp4
2023-W30,20230724T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/24/CAMHDA301-20230724T211500.mp4
2023-W30,20230724T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/24/CAMHDA301-20230724T001500.mp4
2023-W29,20230723T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/23/CAMHDA301-20230723T211500.mp4
2023-W29,20230720T093000,8,0,274.3,337.7,409.2,114.39,38.93,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/20/CAMHDA301-20230720T093000.mp4
2023-W29,20230720T143000,8,0,151.4,213.9,252.7,90.48,39.09,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/20/CAMHDA301-20230720T143000.mp4
2023-W29,20230720T041500,8,0,182.1,194.6,211.1,105.12,40.42,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/20/CAMHDA301-20230720T041500.mp4
2023-W29,20230721T061500,8,0,450.7,807.4,1297.3,86.48,52.89,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/21/CAMHDA301-20230721T061500.mp4
2023-W29,20230720T194500,8,0,154.2,193.9,226.7,101.22,59.52,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/20/CAMHDA301-20230720T194500.mp4
2023-W30,20230725T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/25/CAMHDA301-20230725T211500.mp4
2023-W30,20230726T211500,8,0,376.6,604.9,618.6,86.78,55.08,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/26/CAMHDA301-20230726T211500.mp4
2023-W30,20230727T211500,8,0,371.7,682.8,697.3,86.95,53.66,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/27/CAMHDA301-20230727T211500.mp4
2023-W31,20230731T001500,8,0,360.9,628.6,714.1,86.22,54.92,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T001500.mp4
2023-W30,20230728T211500,8,0,345.1,614.3,622.9,87.04,55.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/28/CAMHDA301-20230728T211500.mp4
2023-W30,20230730T211500,8,0,546.3,910.2,922.0,85.37,56.30,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/30/CAMHDA301-20230730T211500.mp4
2023-W31,20230731T031500,8,0,609.7,970.3,1257.6,85.06,57.34,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T031500.mp4
2023-W30,20230729T211500,8,0,445.6,969.5,1382.0,86.33,54.02,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/29/CAMHDA301-20230729T211500.mp4
2023-W31,20230731T061500,8,0,515.8,911.5,1075.9,87.06,54.57,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T061500.mp4
2023-W31,20230731T121500,8,0,556.2,1124.4,1607.4,86.55,55.36,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T121500.mp4
2023-W31,20230731T091500,8,0,432.9,665.4,736.4,88.56,52.65,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T091500.mp4
2023-W31,20230731T151500,8,0,767.7,1093.3,1460.1,86.34,55.40,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T151500.mp4
2023-W31,20230731T181500,8,0,461.9,1183.1,1358.3,85.75,55.92,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T181500.mp4
2023-W31,20230731T211500,8,0,545.0,903.2,1041.2,87.46,54.86,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2023/07/31/CAMHDA301-20230731T211500.mp4
