ym,ts,n_frames,n_black,sharp_median,sharp_p90,sharp_max,brightness,contrast,note,path
2017-12,20171209T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/09/CAMHDA301-20171209T091500.mp4
2017-12,20171206T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/06/CAMHDA301-20171206T121500.mp4
2017-12,20171203T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/03/CAMHDA301-20171203T181500.mp4
2017-12,20171212T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/12/CAMHDA301-20171212T031500.mp4
2017-12,20171217T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/17/CAMHDA301-20171217T181500.mp4
2017-12,20171215T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/15/CAMHDA301-20171215T001500.mp4
2017-12,20171220T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/20/CAMHDA301-20171220T151500.mp4
2017-12,20171226T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/26/CAMHDA301-20171226T061500.mp4
2017-12,20171223T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/23/CAMHDA301-20171223T091500.mp4
2017-12,20171229T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/29/CAMHDA301-20171229T001500.mp4
2017-12,20171231T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2017/12/31/CAMHDA301-20171231T211500.mp4
2018-01,20180103T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/03/CAMHDA301-20180103T181500.mp4
2018-01,20180101T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/01/CAMHDA301-20180101T001500.mp4
2018-01,20180109T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/09/CAMHDA301-20180109T091500.mp4
2018-01,20180106T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/06/CAMHDA301-20180106T121500.mp4
2018-01,20180115T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/15/CAMHDA301-20180115T001500.mp4
2018-01,20180112T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/12/CAMHDA301-20180112T031500.mp4
2018-01,20180117T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/17/CAMHDA301-20180117T181500.mp4
2018-01,20180120T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/20/CAMHDA301-20180120T151500.mp4
2018-01,20180126T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/26/CAMHDA301-20180126T061500.mp4
2018-01,20180123T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/23/CAMHDA301-20180123T091500.mp4
2018-01,20180129T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/29/CAMHDA301-20180129T001500.mp4
2018-01,20180131T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/01/31/CAMHDA301-20180131T211500.mp4
2018-02,20180201T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/01/CAMHDA301-20180201T001500.mp4
2018-02,20180203T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/03/CAMHDA301-20180203T121500.mp4
2018-02,20180213T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/13/CAMHDA301-20180213T151500.mp4
2018-02,20180208T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/08/CAMHDA301-20180208T121500.mp4
2018-02,20180221T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/21/CAMHDA301-20180221T061500.mp4
2018-02,20180216T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/16/CAMHDA301-20180216T031500.mp4
2018-02,20180211T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/11/CAMHDA301-20180211T031500.mp4
2018-02,20180206T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/06/CAMHDA301-20180206T001500.mp4
2018-02,20180218T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/18/CAMHDA301-20180218T151500.mp4
2018-02,20180223T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/23/CAMHDA301-20180223T181500.mp4
2018-02,20180228T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/28/CAMHDA301-20180228T211500.mp4
2018-02,20180226T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/02/26/CAMHDA301-20180226T061500.mp4
2018-03,20180301T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/01/CAMHDA301-20180301T001500.mp4
2018-03,20180306T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/06/CAMHDA301-20180306T121500.mp4
2018-03,20180323T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/23/CAMHDA301-20180323T091500.mp4
2018-03,20180317T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/17/CAMHDA301-20180317T181500.mp4
2018-03,20180315T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/15/CAMHDA301-20180315T001500.mp4
2018-03,20180312T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/12/CAMHDA301-20180312T031500.mp4
2018-03,20180303T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/03/CAMHDA301-20180303T181500.mp4
2018-03,20180309T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/09/CAMHDA301-20180309T091500.mp4
2018-03,20180320T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/20/CAMHDA301-20180320T151500.mp4
2018-03,20180326T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/26/CAMHDA301-20180326T061500.mp4
2018-03,20180329T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/29/CAMHDA301-20180329T001500.mp4
2018-03,20180331T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/03/31/CAMHDA301-20180331T211500.mp4
2018-04,20180406T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/06/CAMHDA301-20180406T091500.mp4
2018-04,20180409T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/09/CAMHDA301-20180409T031500.mp4
2018-04,20180401T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/01/CAMHDA301-20180401T001500.mp4
2018-04,20180420T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/20/CAMHDA301-20180420T001500.mp4
2018-04,20180417T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/17/CAMHDA301-20180417T061500.mp4
2018-04,20180422T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/22/CAMHDA301-20180422T151500.mp4
2018-04,20180411T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/11/CAMHDA301-20180411T181500.mp4
2018-04,20180425T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/25/CAMHDA301-20180425T091500.mp4
2018-04,20180403T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/03/CAMHDA301-20180403T151500.mp4
2018-04,20180414T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/14/CAMHDA301-20180414T121500.mp4
2018-04,20180428T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/28/CAMHDA301-20180428T031500.mp4
2018-04,20180430T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/04/30/CAMHDA301-20180430T211500.mp4
2018-05,20180506T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/06/CAMHDA301-20180506T121500.mp4
2018-05,20180512T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/12/CAMHDA301-20180512T031500.mp4
2018-05,20180515T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/15/CAMHDA301-20180515T001500.mp4
2018-05,20180501T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/01/CAMHDA301-20180501T001500.mp4
2018-05,20180509T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/09/CAMHDA301-20180509T091500.mp4
2018-05,20180503T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/03/CAMHDA301-20180503T181500.mp4
2018-05,20180517T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/17/CAMHDA301-20180517T181500.mp4
2018-05,20180520T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/20/CAMHDA301-20180520T151500.mp4
2018-05,20180526T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/26/CAMHDA301-20180526T061500.mp4
2018-05,20180523T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/23/CAMHDA301-20180523T091500.mp4
2018-05,20180529T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/29/CAMHDA301-20180529T001500.mp4
2018-05,20180531T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/05/31/CAMHDA301-20180531T211500.mp4
2018-06,20180603T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/03/CAMHDA301-20180603T151500.mp4
2018-06,20180617T061500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/17/CAMHDA301-20180617T061500.mp4
2018-06,20180620T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/20/CAMHDA301-20180620T001500.mp4
2018-06,20180606T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/06/CAMHDA301-20180606T091500.mp4
2018-06,20180614T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/14/CAMHDA301-20180614T121500.mp4
2018-06,20180611T181500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/11/CAMHDA301-20180611T181500.mp4
2018-06,20180609T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/09/CAMHDA301-20180609T031500.mp4
2018-06,20180625T091500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/25/CAMHDA301-20180625T091500.mp4
2018-06,20180601T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/01/CAMHDA301-20180601T001500.mp4
2018-06,20180622T151500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/22/CAMHDA301-20180622T151500.mp4
2018-06,20180628T031500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/28/CAMHDA301-20180628T031500.mp4
2018-06,20180630T211500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/06/30/CAMHDA301-20180630T211500.mp4
2018-07,20180701T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/01/CAMHDA301-20180701T001500.mp4
2018-07,20180709T031500,8,0,469.3,843.5,1184.8,71.80,51.36,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/09/CAMHDA301-20180709T031500.mp4
2018-07,20180705T001500,8,0,516.3,1098.2,1980.9,75.16,51.53,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/05/CAMHDA301-20180705T001500.mp4
2018-07,20180713T181500,8,0,503.2,1032.7,1919.6,70.14,54.28,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/13/CAMHDA301-20180713T181500.mp4
2018-07,20180720T124500,8,0,70.3,115.7,121.5,69.13,22.27,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/20/CAMHDA301-20180720T124500.mp4
2018-07,20180720T043000,8,0,68.4,86.5,92.3,32.07,25.98,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/20/CAMHDA301-20180720T043000.mp4
2018-07,20180717T211500,8,0,493.7,1300.4,2810.8,71.95,53.92,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/17/CAMHDA301-20180717T211500.mp4
2018-07,20180723T121500,8,0,486.5,1171.0,1972.4,69.54,50.74,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/23/CAMHDA301-20180723T121500.mp4
2018-07,20180720T210000,8,0,153.8,185.1,223.7,109.34,48.83,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/20/CAMHDA301-20180720T210000.mp4
2018-07,20180727T151500,8,0,544.5,1223.1,2129.9,68.71,51.60,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/27/CAMHDA301-20180727T151500.mp4
2018-07,20180731T211500,8,0,415.0,1249.5,2386.1,71.08,52.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/31/CAMHDA301-20180731T211500.mp4
2018-07,20180710T213000,8,0,513.2,549.2,561.5,105.00,50.00,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/07/10/CAMHDA301-20180710T213000.mp4
2018-08,20180824T001500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/24/CAMHDA301-20180824T001500.mp4
2018-08,20180801T010000,8,0,709.5,804.2,817.8,80.79,52.74,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/01/CAMHDA301-20180801T010000.mp4
2018-08,20180801T163000,8,0,52.0,70.6,73.4,30.59,30.27,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/01/CAMHDA301-20180801T163000.mp4
2018-08,20180802T080000,8,0,137.6,161.5,183.8,106.04,43.47,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/02/CAMHDA301-20180802T080000.mp4
2018-08,20180802T233000,8,0,74.4,91.5,104.8,48.20,22.78,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/02/CAMHDA301-20180802T233000.mp4
2018-08,20180807T031500,8,0,341.5,715.5,1030.5,74.80,49.61,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/07/CAMHDA301-20180807T031500.mp4
2018-08,20180811T181500,8,0,369.1,1104.9,2385.5,70.89,50.20,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/11/CAMHDA301-20180811T181500.mp4
2018-08,20180810T101500,8,0,79.4,123.0,137.0,109.08,31.99,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/10/CAMHDA301-20180810T101500.mp4
2018-08,20180803T150000,8,0,107.1,114.7,114.7,101.34,46.31,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/03/CAMHDA301-20180803T150000.mp4
2018-08,20180819T121500,8,0,458.6,1140.1,1916.3,70.42,52.43,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/19/CAMHDA301-20180819T121500.mp4
2018-08,20180831T211500,8,0,507.3,1060.9,1677.0,69.87,49.62,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/31/CAMHDA301-20180831T211500.mp4
2018-08,20180820T144500,8,0,175.5,185.8,189.6,68.52,35.65,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/08/20/CAMHDA301-20180820T144500.mp4
2018-09,20180901T141500,8,0,62.2,76.0,86.1,32.43,28.00,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/01/CAMHDA301-20180901T141500.mp4
2018-09,20180901T010000,8,0,492.7,624.5,705.1,82.93,49.58,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/01/CAMHDA301-20180901T010000.mp4
2018-09,20180902T034500,8,0,151.1,159.6,170.1,104.94,39.05,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/02/CAMHDA301-20180902T034500.mp4
2018-09,20180908T151500,8,0,462.9,1468.4,2863.3,70.25,55.22,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/08/CAMHDA301-20180908T151500.mp4
2018-09,20180902T171500,8,0,183.8,212.1,229.2,72.79,35.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/02/CAMHDA301-20180902T171500.mp4
2018-09,20180903T201500,8,0,451.2,566.0,644.4,104.96,48.44,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/03/CAMHDA301-20180903T201500.mp4
2018-09,20180910T110000,8,0,66.6,76.0,77.9,102.11,37.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/10/CAMHDA301-20180910T110000.mp4
2018-09,20180917T211500,8,0,482.0,1326.6,2639.8,71.48,53.55,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/17/CAMHDA301-20180917T211500.mp4
2018-09,20180903T064500,8,0,152.9,183.1,198.4,110.85,48.44,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/03/CAMHDA301-20180903T064500.mp4
2018-09,20180911T031500,8,0,585.1,1978.5,2881.1,72.15,54.43,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/11/CAMHDA301-20180911T031500.mp4
2018-09,20180920T093000,8,0,149.2,173.3,198.6,103.29,44.29,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/20/CAMHDA301-20180920T093000.mp4
2018-10,20181004T121500,0,8,,,,,,all-black,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/04/CAMHDA301-20181004T121500.mp4
2018-09,20180928T214300,8,0,444.0,481.0,484.6,66.74,44.17,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/09/28/CAMHDA301-20180928T214300.mp4
2018-10,20181010T051500,8,0,85.0,96.9,106.9,33.29,29.55,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/10/CAMHDA301-20181010T051500.mp4
2018-10,20181013T211500,8,0,317.7,754.0,1008.2,70.54,47.56,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/13/CAMHDA301-20181013T211500.mp4
2018-10,20181020T043000,8,0,77.3,129.2,134.8,32.11,27.72,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/20/CAMHDA301-20181020T043000.mp4
2018-10,20181018T001500,8,0,351.8,746.7,756.0,69.82,47.47,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/18/CAMHDA301-20181018T001500.mp4
2018-10,20181010T214500,8,0,484.0,683.7,834.3,110.60,36.52,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/10/CAMHDA301-20181010T214500.mp4
2018-10,20181010T133000,8,0,193.5,234.4,279.8,64.90,32.46,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/10/CAMHDA301-20181010T133000.mp4
2018-10,20181023T121500,8,0,300.3,543.6,757.0,72.63,43.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/23/CAMHDA301-20181023T121500.mp4
2018-10,20181020T124500,8,0,155.0,180.3,202.5,65.29,31.35,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/20/CAMHDA301-20181020T124500.mp4
2018-10,20181027T151500,8,0,654.1,946.8,1007.2,68.89,49.20,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/27/CAMHDA301-20181027T151500.mp4
2018-10,20181020T210000,8,0,148.0,163.2,170.1,111.71,46.62,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/20/CAMHDA301-20181020T210000.mp4
2018-10,20181031T211500,8,0,602.8,892.1,894.2,69.37,50.31,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/10/31/CAMHDA301-20181031T211500.mp4
2018-11,20181101T010000,8,0,434.9,780.1,787.6,82.17,48.22,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/01/CAMHDA301-20181101T010000.mp4
2018-11,20181101T161500,8,0,34.7,56.4,79.9,34.47,27.64,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/01/CAMHDA301-20181101T161500.mp4
2018-11,20181102T230000,8,0,77.3,107.7,134.3,49.10,33.78,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/02/CAMHDA301-20181102T230000.mp4
2018-11,20181106T181500,8,0,315.3,521.1,532.7,72.53,45.14,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/06/CAMHDA301-20181106T181500.mp4
2018-11,20181102T073000,8,0,76.7,95.4,100.8,111.66,34.92,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/02/CAMHDA301-20181102T073000.mp4
2018-11,20181111T031500,8,0,356.0,941.4,1035.3,69.00,48.42,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/11/CAMHDA301-20181111T031500.mp4
2018-11,20181103T141500,8,0,296.0,448.9,541.1,112.45,48.89,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/03/CAMHDA301-20181103T141500.mp4
2018-11,20181118T181500,8,0,218.5,540.1,555.7,72.18,41.90,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/18/CAMHDA301-20181118T181500.mp4
2018-11,20181110T090000,8,0,34.9,44.8,52.2,20.92,4.98,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/10/CAMHDA301-20181110T090000.mp4
2018-11,20181123T031500,8,0,614.8,863.8,887.2,73.30,49.32,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/23/CAMHDA301-20181123T031500.mp4
2018-11,20181120T131500,8,0,104.4,138.2,149.6,66.58,31.95,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/20/CAMHDA301-20181120T131500.mp4
2018-11,20181130T211500,8,0,327.0,860.4,890.8,70.28,50.10,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/11/30/CAMHDA301-20181130T211500.mp4
2018-12,20181201T010000,8,0,460.3,745.0,767.9,84.35,48.72,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/12/01/CAMHDA301-20181201T010000.mp4
2018-12,20181201T163000,8,0,54.3,62.1,65.2,35.56,32.24,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/12/01/CAMHDA301-20181201T163000.mp4
2018-12,20181207T031500,8,0,382.5,794.0,811.5,52.81,46.91,,/home/jovyan/ooi/san_data/RS03ASHS-PN03B-06-CAMHDA301/2018/12/07/CAMHDA301-20181207T031500.mp4
